CustID,EducDeg,MonthSal,GeoLivArea,Children,CustMonVal,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork,Age,FirstPolAge,PremTotal
2344.0,1,1682.0,1.0,1.0,33.79,0.93,114.69,339.5,241.49,106.02,55.9,36.0,10.0,857.6
2345.0,2,2835.0,1.0,1.0,-117.24,1.11,224.82,343.4,210.15,9.78,82.46,54.0,23.0,870.61
2346.0,3,2730.0,1.0,1.0,84.23,0.86,315.95,207.25,130.58,4.0,98.02,52.0,28.0,755.8000000000001
2347.0,3,2388.0,4.0,1.0,408.87,0.18,506.54,-60.0,68.79,12.67,4.0,37.0,6.0,532.0
2348.0,1,1379.0,4.0,0.0,30.12,0.95,56.9,555.1,143.47,275.83,1.78,19.0,-12.0,1033.08
2349.0,1,3274.0,1.0,0.0,-51.45,1.03,176.81,236.15,272.83,59.79,26.45,76.0,46.0,772.03
2350.0,3,3128.0,3.0,1.0,377.3,0.53,276.83,310.05,135.58,51.01,74.46,63.0,34.0,847.9300000000001
2351.0,1,1194.0,4.0,1.0,-29.11,1.0,53.12,720.7,111.02,144.25,148.36,21.0,-7.0,1177.4500000000003
2352.0,2,1301.0,4.0,1.0,-48.45,1.03,290.5,273.95,122.58,23.45,59.68,27.0,-15.0,770.1600000000001
2353.0,2,1678.0,4.0,1.0,77.91,0.91,127.58,673.45,229.82,117.91,-5.0,31.0,3.0,1143.7600000000002
2354.0,4,1862.0,2.0,1.0,481.87,0.31,412.41,142.8,128.69,31.45,16.89,36.0,3.0,732.2400000000001
2355.0,2,3246.0,3.0,1.0,553.01,0.31,284.72,322.85,176.7,29.56,20.45,60.0,34.0,834.28
2356.0,2,3996.0,4.0,0.0,335.95,0.6,205.26,358.95,205.26,61.79,63.79,66.0,37.0,895.05
2357.0,1,1520.0,2.0,1.0,149.59,0.77,253.16,201.15,160.14,115.91,26.56,27.0,7.0,756.92
2358.0,3,2749.0,3.0,1.0,-99.1,1.13,526.21,-35.55,66.9,-2.0,3.0,50.0,23.0,558.5600000000001
2359.0,1,1504.0,1.0,1.0,-136.13,1.14,103.24,273.95,334.84,65.79,45.34,32.0,8.0,823.16
2360.0,3,1789.0,4.0,1.0,415.65,0.24,445.64,-0.55,127.58,3.89,3.0,43.0,14.0,579.56
2361.0,2,2769.0,3.0,1.0,209.49,0.72,278.72,318.95,194.37,44.23,10.89,57.0,18.0,847.1600000000001
2362.0,4,2932.0,3.0,1.0,459.21,0.16,518.21,-15.0,66.9,4.0,-1.422,66.0,38.0,572.688
2363.0,2,1607.0,2.0,0.8,271.51,0.64,292.61,308.4,159.14,11.89,59.68,41.0,6.0,831.7199999999999
2364.0,2,4120.0,4.0,0.0,219.27,0.78,165.81,687.35,152.03,39.23,78.46,70.0,41.0,1122.88
2365.0,2,3737.0,1.0,0.0,486.64,0.31,349.29,187.8,174.81,12.78,12.67,71.0,35.0,737.35
2366.0,1,2536.0,4.0,1.0,398.86,0.45,150.03,263.95,81.35,95.24,178.59,53.0,11.0,769.1600000000001
2367.0,3,1762.0,4.0,1.0,-25.0,1.0,69.68,554.0,248.27,134.47,2.78,22.0,-5.0,1009.2
2368.0,2,3601.0,1.0,0.0,27.01,0.94,104.91,308.95,285.61,64.9,52.9,67.0,49.0,817.27
2369.0,2,3948.0,4.0,0.0,115.68,0.8,235.6,128.9,200.37,78.57,66.79,70.0,28.0,710.23
2370.0,2,2106.0,4.0,1.0,-30.78,1.01,254.38,575.65,187.48,5.78,49.23,26.0,5.0,1072.52
2371.0,3,4007.0,2.0,0.0,37.8,0.9,361.29,62.8,192.26,3.89,13.89,75.0,55.0,634.13
2372.0,1,1063.0,4.0,0.0,-316.39,1.45,9.78,101.7,142.25,346.4,45.23,22.0,-4.0,645.36
2373.0,4,3590.0,4.0,0.0,118.6,0.73,226.6,-40.0,290.61,56.9,-1.0,73.0,51.0,533.11
2374.0,3,2388.0,2.0,1.0,-37.22,1.02,553.77,70.0,18.56,5.89,-2.11,42.0,7.0,646.1099999999999
2375.0,2,3144.0,4.0,1.0,-25.0,1.0,248.38,332.85,152.03,45.12,69.9,60.0,22.0,848.28
2376.0,4,2826.0,4.0,1.0,381.64,0.27,471.09,-35.0,89.46,22.67,6.78,37.0,13.0,554.9999999999999
2377.0,3,3047.0,1.0,1.0,509.88,0.14,470.09,73.9,87.35,-5.0,-4.11,52.0,15.0,622.23
2378.0,2,2701.0,1.0,1.0,431.99,0.23,409.19,57.8,104.91,25.45,-5.0,51.0,13.0,592.35
2379.0,1,2655.0,4.0,1.0,271.18,0.66,155.92,381.75,95.13,150.14,85.57,36.0,2.0,868.51
2380.0,3,2174.0,4.0,1.0,75.57,0.85,389.85,93.9,157.92,18.56,11.89,41.0,5.0,672.1199999999999
2381.0,2,952.0,1.0,1.0,-113.24,1.08,110.8,755.15,164.81,25.56,113.8,26.0,0.0,1170.12
2382.0,3,1317.0,1.0,1.0,371.52,0.47,366.18,182.25,154.25,30.34,19.67,33.0,6.0,752.69
2383.0,3,1784.0,3.0,1.0,81.91,0.84,305.28,88.35,244.38,18.78,-0.11,42.0,20.0,656.68
2384.0,3,1661.0,4.0,1.0,57.68,0.92,220.93,442.85,237.71,7.89,74.79,24.0,2.0,984.17
2385.0,3,1137.0,3.0,1.0,260.16,0.61,184.37,177.25,284.72,27.56,48.9,30.0,-4.0,722.8
2386.0,1,3295.0,4.0,0.0,224.93,0.74,222.71,432.85,115.8,64.9,118.02,65.0,25.0,954.28
2387.0,3,3915.0,4.0,0.0,256.15,0.67,177.7,281.15,248.49,36.45,100.24,70.0,51.0,844.03
2388.0,2,3578.0,2.0,1.0,628.36,0.3,150.14,430.65,225.93,50.12,72.57,59.0,33.0,929.4100000000001
2389.0,2,3805.0,1.0,0.0,-9.97,0.97,237.6,-11.1,285.72,11.67,37.23,75.0,35.0,561.12
2390.0,2,3039.0,3.0,0.0,121.15,0.79,400.63,146.15,134.47,10.89,9.78,63.0,33.0,701.92
2391.0,4,2088.0,3.0,1.0,-36.89,1.02,368.07,89.45,187.48,11.89,18.67,36.0,2.0,675.56
2392.0,1,734.0,3.0,1.0,1094.44,0.19,53.9,1005.75,148.36,59.79,107.8,18.0,-16.0,1375.6000000000001
2393.0,3,3414.0,1.0,1.0,108.8,0.8,395.74,93.35,139.25,14.78,25.67,58.0,32.0,668.79
2394.0,3,2824.0,3.0,1.0,407.86,0.39,401.41,137.8,116.8,42.34,10.89,49.0,22.0,709.24
2395.0,3,4417.0,3.0,0.0,336.63,0.43,274.83,48.35,269.05,14.78,23.67,70.0,30.0,630.68
2396.0,1,765.0,3.0,0.0,-44.34,1.02,54.12,642.35,183.59,76.68,150.14,19.0,-18.0,1106.88
2397.0,3,1311.0,4.0,1.0,380.52,0.38,393.63,55.0,174.59,11.89,17.89,32.0,0.0,653.0
2398.0,3,1208.0,1.0,1.0,459.76,0.22,431.08,48.9,123.69,13.67,4.78,24.0,-13.0,622.1199999999999
2399.0,2,3836.0,3.0,0.0,-26.78,1.0,179.48,160.6,296.39,34.23,1.78,73.0,45.0,672.48
2400.0,2,1399.0,3.0,1.0,280.5,0.59,150.03,221.15,233.71,65.68,81.35,24.0,-2.0,751.92
2401.0,4,4309.0,4.0,0.0,29.11,0.92,373.85,65.0,177.59,11.67,10.89,79.0,49.0,639.0
2402.0,4,2070.0,2.0,1.0,459.66,0.27,345.4,116.7,181.7,0.89,21.67,34.0,13.0,666.3599999999999
2403.0,3,2808.0,1.0,1.0,305.18,0.59,265.16,283.95,210.93,1.89,48.12,62.0,24.0,810.05
2404.0,4,2099.0,1.0,1.0,329.4,0.41,383.74,35.0,92.24,30.34,59.68,37.0,-2.0,601.0
2405.0,2,1449.0,4.0,1.0,-121.91,1.14,163.81,132.8,277.83,73.57,23.34,27.0,1.0,671.35
2406.0,3,1685.0,4.0,1.0,-25.0,1.0,367.29,137.25,158.03,31.45,15.78,33.0,6.0,709.8000000000001
2407.0,2,2450.0,3.0,1.0,-37.0,1.01,161.03,309.5,201.15,91.35,81.68,57.0,17.0,844.71
2408.0,3,1829.0,4.0,1.0,41.69,0.89,255.16,82.25,246.49,34.45,15.56,31.0,-1.0,633.91
2409.0,3,2341.0,1.0,1.0,450.1,0.11,520.1,-45.0,56.01,-4.0,8.0,49.0,13.0,535.11
2410.0,4,4320.0,1.0,0.0,432.98,0.33,304.39,107.25,220.93,2.0,44.34,70.0,43.0,678.91
2411.0,3,2227.0,2.0,1.0,437.2,0.28,394.74,68.35,172.7,3.0,3.89,38.0,13.0,642.68
2412.0,2,3463.0,1.0,1.0,397.87,0.29,398.63,28.35,129.58,43.12,-4.11,68.0,27.0,595.57
2413.0,3,4234.0,4.0,0.0,-51.45,1.04,236.71,28.35,277.83,34.34,26.45,74.0,48.0,603.6800000000001
2414.0,3,2670.0,4.0,1.0,-25.0,1.0,374.07,104.45,172.81,10.67,11.67,40.0,17.0,673.6699999999998
2415.0,3,2577.0,1.0,1.0,435.09,0.28,461.2,59.45,113.02,-1.11,8.89,43.0,7.0,641.4499999999999
2416.0,4,4493.0,1.0,0.0,390.3,0.37,425.19,68.9,134.47,18.67,8.78,76.0,49.0,656.01
2417.0,2,3016.0,3.0,1.0,-47.32,1.04,496.65,-0.55,74.68,11.89,-3.11,54.0,36.0,579.56
2418.0,3,1773.0,3.0,1.0,28.9,0.92,463.42,58.9,90.35,27.45,-5.0,50.0,10.0,635.1200000000001
2419.0,3,2247.0,4.0,1.0,429.76,0.38,195.26,225.05,271.83,40.12,5.67,27.0,0.0,737.93
2420.0,3,3568.0,4.0,0.0,-25.0,1.0,192.59,206.15,292.61,65.79,9.67,63.0,36.0,766.81
2421.0,3,2306.0,4.0,1.0,79.01,0.85,461.42,118.9,99.13,-1.11,13.78,44.0,11.0,692.12
2422.0,3,1458.0,1.0,1.0,-25.66,1.0,394.74,-10.55,156.14,9.89,39.34,28.0,-5.0,589.56
2423.0,1,1405.0,4.0,1.0,481.2,0.5,56.79,506.2,71.79,363.29,18.78,21.0,-9.0,1016.8499999999999
2424.0,2,3646.0,4.0,0.0,185.05,0.68,174.92,92.25,164.81,99.02,117.8,72.0,43.0,648.8
2425.0,3,4403.0,4.0,0.0,-19.55,0.99,363.4,33.9,189.37,15.67,12.78,77.0,42.0,615.1199999999999
2426.0,3,1355.0,1.0,1.0,295.07,0.5,247.27,72.8,248.49,34.23,38.45,32.0,-7.0,641.24
2427.0,3,3726.0,1.0,1.0,3.56,0.96,428.08,133.9,141.47,0.89,27.67,62.0,33.0,732.01
2428.0,1,1088.0,4.0,0.0,59.35,0.9,64.9,320.05,169.92,165.81,146.36,22.0,-19.0,867.0400000000001
2429.0,2,3397.0,1.0,0.0,-65.34,1.06,238.49,176.15,269.83,27.45,12.89,76.0,44.0,724.8100000000001
2430.0,2,866.0,1.0,1.0,310.62,0.57,319.95,259.5,165.81,23.56,7.89,26.0,-12.0,776.7099999999999
2431.0,3,2629.0,4.0,1.0,43.79,0.9,284.83,111.7,183.7,36.34,68.79,56.0,29.0,685.36
2432.0,3,2539.0,1.0,1.0,90.36,0.83,399.52,127.25,143.25,8.89,-1.0,50.0,20.0,677.91
2433.0,2,2751.0,1.0,1.0,-36.1,1.02,412.19,-11.1,137.58,12.78,19.78,42.0,7.0,571.2299999999999
2434.0,2,3597.0,1.0,1.0,127.03,0.82,290.61,294.5,110.91,62.9,75.68,56.0,28.0,834.5999999999999
2435.0,3,2347.0,4.0,1.0,488.43,0.13,508.54,3.9,71.79,5.0,-0.11,52.0,19.0,589.12
2436.0,2,3820.0,3.0,0.0,397.64,0.39,96.35,112.25,267.16,78.46,135.58,68.0,46.0,689.8000000000001
2437.0,3,2441.0,1.0,1.0,40.68,0.9,374.85,83.35,163.03,18.78,17.67,38.0,14.0,657.68
2438.0,3,3293.0,1.0,0.0,342.63,0.55,116.69,274.5,325.84,36.45,60.01,66.0,27.0,813.49
2439.0,2,1237.0,4.0,1.0,505.43,0.38,62.01,333.95,271.05,57.79,134.47,22.0,-5.0,859.27
2440.0,2,3380.0,4.0,0.0,-20.89,0.99,221.71,122.8,218.04,56.01,62.68,59.0,35.0,681.2399999999999
2441.0,2,1565.0,2.0,1.0,55.11,0.88,437.86,75.0,146.36,5.89,11.0,34.0,-7.0,676.11
2442.0,3,1842.0,1.0,1.0,232.4,0.54,298.5,-20.55,209.93,41.34,33.34,36.0,6.0,562.5600000000001
2443.0,3,2834.0,3.0,0.0,492.54,0.22,404.52,88.35,150.14,10.78,13.89,65.0,35.0,667.68
2444.0,1,889.0,1.0,1.0,397.85,0.55,69.57,422.85,232.71,76.68,146.47,16.0,-4.0,948.28
2445.0,1,1346.0,2.0,1.0,498.98,0.36,118.8,285.6,258.16,34.34,119.58,30.0,-7.0,816.4800000000001
2446.0,3,2850.0,3.0,1.0,507.99,0.13,493.65,39.45,80.57,-7.0,6.89,52.0,27.0,613.5600000000001
2447.0,4,2994.0,2.0,1.0,-40.67,1.03,384.74,9.45,154.03,15.67,19.56,59.0,19.0,583.4499999999999
2448.0,3,2401.0,1.0,1.0,123.26,0.78,410.19,121.7,111.8,1.89,24.67,42.0,21.0,670.2499999999999
2449.0,3,3557.0,3.0,0.0,514.78,0.15,417.3,87.25,98.02,47.23,-12.0,62.0,37.0,637.8000000000001
2450.0,3,4465.0,4.0,0.0,457.75,0.36,338.73,187.25,175.81,43.23,4.78,77.0,48.200000000000045,749.8
2451.0,3,3668.0,4.0,0.0,153.81,0.77,178.81,187.8,290.72,60.9,60.9,65.0,24.0,779.13
2452.0,1,1900.0,3.0,1.0,606.24,0.27,263.94,367.3,169.7,17.56,41.34,41.0,14.0,859.84
2453.0,2,2062.0,1.0,1.0,276.39,0.63,132.47,278.95,178.7,168.92,47.01,33.0,-4.0,806.0499999999998
2454.0,1,779.0,4.0,1.0,-94.57,1.08,44.12,393.95,219.04,140.36,113.69,19.0,-21.0,911.1600000000001
2455.0,3,1782.0,4.0,1.0,166.92,0.7,222.93,59.45,200.15,72.68,90.46,32.0,8.0,645.6700000000001
2456.0,3,823.0,1.0,1.0,-14.22,0.98,318.17,98.9,260.27,1.0,9.78,26.0,-6.0,688.12
2457.0,3,1205.0,1.0,1.0,23.23,0.93,338.62,195.6,155.03,46.23,2.0,30.0,-11.0,737.48
2458.0,2,1562.0,1.0,1.0,-21.22,0.99,195.26,77.8,282.83,47.01,43.23,23.0,-2.0,646.13
2459.0,3,1914.0,2.0,1.0,442.19,0.39,195.926,516.2,169.81,49.01,34.45,21.0,-3.0,965.396
2460.0,3,907.0,1.0,1.0,125.03,0.87,140.25,751.8,133.36,102.13,47.9,25.0,-1.0,1175.44
2461.0,2,2834.0,1.0,1.0,-90.0,1.12,480.98,-65.0,97.24,12.89,11.89,51.0,14.0,538.0
2462.0,2,1503.0,4.0,1.0,-25.0,1.0,254.27,256.15,215.04,60.79,26.67,35.0,4.0,812.9199999999998
2463.0,2,1784.0,4.0,1.0,162.6,0.75,262.27,215.05,247.38,6.89,27.45,40.0,0.0,759.0400000000001
2464.0,3,1706.0,1.0,1.0,342.72,0.49,252.38,133.9,270.05,18.56,43.34,37.0,8.0,718.2299999999999
2465.0,4,439.0,4.0,1.0,99.35,0.83,286.72,152.8,228.82,9.78,38.23,29.0,-12.0,716.35
2466.0,2,2931.0,4.0,1.0,186.71,0.74,316.28,284.5,161.03,64.79,-4.0,49.0,12.0,822.5999999999999
2467.0,3,2237.0,2.0,1.0,-82.79,1.08,322.06,127.8,183.59,19.67,38.12,46.0,26.0,691.24
2468.0,1,3201.0,3.0,0.0,18.45,0.95,102.02,423.4,204.15,124.8,81.35,64.0,45.0,935.7199999999999
2469.0,1,3189.0,1.0,1.0,166.7,0.75,250.49,191.7,165.03,124.69,20.45,59.0,20.0,752.3600000000001
2470.0,2,3912.0,1.0,0.0,26.9,0.93,393.52,251.7,90.35,5.89,46.01,62.0,39.0,787.47
2471.0,3,3776.0,2.0,0.0,351.96,0.41,363.18,72.25,176.7,13.78,7.78,72.0,33.0,633.6899999999999
2472.0,3,1797.0,4.0,1.0,286.28,0.54,303.28,94.45,204.15,31.34,39.34,36.0,0.0,672.5600000000001
2473.0,2,2569.0,1.0,1.0,154.13,0.76,346.62,158.35,218.93,3.0,23.78,40.0,3.0,750.6800000000001
2474.0,3,1930.0,4.0,1.0,-20.22,0.99,386.63,19.45,163.92,12.78,4.78,43.0,15.0,587.56
2475.0,4,1760.0,1.0,0.0,-145.1,1.23,550.55,-45.55,18.56,2.0,-9.0,44.0,12.0,516.56
2476.0,1,2013.0,1.0,1.0,593.33,0.18,367.96,202.25,133.58,7.89,40.23,38.0,13.0,751.9100000000001
2477.0,2,1405.0,4.0,1.0,-43.78,1.02,259.05,335.05,217.82,22.67,41.45,38.0,4.0,876.0400000000001
2478.0,3,1324.0,1.0,1.0,297.73,0.63,326.95,344.5,154.25,60.01,-2.11,27.0,-13.0,883.6
2479.0,3,3571.0,3.0,0.0,-21.0,0.99,138.47,72.25,247.49,88.24,84.24,68.0,46.0,630.69
2480.0,2,1560.0,1.0,1.0,53.57,0.91,121.69,383.4,233.71,78.57,87.35,20.0,-18.0,904.7199999999999
2481.0,2,3226.0,4.0,1.0,521.44,0.12,504.43,48.9,61.01,9.424000000000001,6.89,53.0,21.0,630.654
2482.0,4,2317.0,1.0,1.0,-35.11,1.02,560.44,20.0,12.67,-1.11,9.0,50.0,28.0,601.0
2483.0,3,3696.0,1.0,0.0,263.07,0.48,237.71,-16.1,266.94,74.68,-4.11,69.0,47.0,559.12
2484.0,3,3943.0,1.0,1.0,72.35,0.85,413.41,63.9,131.58,33.45,3.78,63.0,41.0,646.12
2485.0,3,1286.0,4.0,1.0,377.63,0.55,161.81,387.85,209.93,14.78,117.91,26.0,0.0,892.2800000000001
2486.0,2,1000.0,2.0,1.0,-25.0,1.0,244.27,560.1,106.02,100.13,11.67,19.0,-12.0,1022.1899999999999
2487.0,3,1986.0,1.0,1.0,413.2,0.28,414.3,23.9,139.25,5.89,22.78,33.0,8.0,606.12
2488.0,3,1829.0,1.0,1.0,49.45,0.89,356.4,74.45,211.04,1.89,21.78,37.0,-3.0,665.56
2489.0,3,1677.0,1.0,0.0,510.1,0.33,197.26,270.05,232.6,67.79,33.34,36.0,13.0,801.04
2490.0,1,932.0,1.0,1.0,33.01,0.94,151.25,426.75,75.46,93.24,174.7,17.0,-5.0,921.4000000000001
2491.0,3,3067.0,4.0,1.0,24.23,0.92,278.83,62.8,217.82,16.56,49.23,61.0,38.0,625.24
2492.0,2,2199.0,4.0,1.0,-89.01,1.09,324.06,132.8,145.25,49.12,64.01,35.0,1.0,715.24
2493.0,2,1888.0,1.0,1.0,-106.1,1.15,449.64,-40.55,111.8,10.89,19.78,52.0,17.0,551.56
2494.0,2,2513.0,4.0,1.0,-71.89,1.08,532.21,-20.0,49.01,6.89,12.89,55.0,16.0,581.0
2495.0,2,2842.0,4.0,1.0,413.86,0.31,421.08,63.9,107.13,13.67,31.45,52.0,14.0,637.2299999999999
2496.0,1,3956.0,1.0,0.0,-70.12,1.06,148.36,156.7,291.5,85.46,40.34,73.0,41.0,722.36
2497.0,2,1608.0,1.0,1.0,585.46,0.36,145.36,465.1,249.38,5.89,93.24,32.0,5.0,958.97
2498.0,3,3143.0,4.0,1.0,39.12,0.91,301.28,93.9,219.82,29.56,34.56,63.0,39.0,679.1199999999999
2499.0,3,2752.0,1.0,1.0,367.29,0.54,297.28,353.95,104.91,38.34,58.68,58.0,34.0,853.16
2500.0,3,2571.0,3.0,1.0,421.86,0.3,478.2,40.0,71.79,31.34,13.67,58.0,37.0,635.0
2501.0,3,2606.0,4.0,1.0,122.58,0.79,292.72,147.8,189.48,86.46,-0.22,54.0,19.0,716.24
2502.0,2,3419.0,1.0,0.0,-21.11,0.99,214.93,266.15,215.574,91.35,3.89,69.0,29.0,791.894
2503.0,3,2433.0,1.0,1.0,-28.89,1.01,321.84,83.9,238.6,3.89,3.89,35.0,2.0,652.12
2504.0,3,1265.0,1.0,1.0,-73.23,1.05,282.72,413.4,198.37,36.34,11.89,32.0,-6.0,942.72
2505.0,2,1357.0,4.0,1.0,608.78,0.35,60.01,476.75,190.37,94.24,157.03,33.0,6.0,978.4
2506.0,2,1623.0,4.0,1.0,-87.9,1.09,257.16,104.45,208.15,62.9,46.9,32.0,-8.0,679.56
2507.0,2,3271.0,3.0,1.0,-47.67,1.03,383.85,210.6,127.69,22.67,22.56,67.0,30.0,767.37
2508.0,3,4045.0,1.0,0.0,325.29,0.49,375.96,122.25,125.58,35.34,25.67,72.0,44.0,684.8
2509.0,1,4117.0,1.0,1.0,18.23,0.96,123.58,707.9,153.14,43.23,134.47,61.0,27.0,1162.32
2510.0,3,2344.0,4.0,1.0,418.64,0.33,372.07,83.35,193.48,1.0,11.78,40.0,7.0,661.68
2511.0,2,3354.0,1.0,1.0,12.12,0.94,386.85,47.8,135.47,20.56,16.56,62.0,24.0,607.2399999999999
2512.0,2,1858.0,4.0,1.0,370.08,0.49,215.04,235.05,197.26,93.35,38.34,31.0,-6.0,779.0400000000001
2513.0,3,3604.0,4.0,1.0,216.82,0.7,273.83,294.5,183.59,51.9,0.78,71.0,30.0,804.5999999999999
2514.0,3,2171.0,4.0,1.0,156.16,0.67,197.26,-16.1,296.5,25.56,47.9,32.0,1.0,551.12
2515.0,2,2417.0,4.0,1.0,33.79,0.91,427.19,58.9,82.46,34.34,34.23,59.0,22.0,637.12
2516.0,4,1393.0,3.0,1.0,434.65,0.26,429.08,43.35,122.69,13.78,12.78,32.0,12.0,621.68
2517.0,2,2599.0,3.0,1.0,-58.89,1.06,426.86,-30.0,97.13,16.56,20.45,50.0,9.0,531.0
2518.0,3,2620.0,2.0,1.0,-27.11,1.0,457.53,24.45,114.8,8.89,6.78,48.0,23.0,612.4499999999999
2519.0,2,2045.0,3.0,1.0,213.6,0.71,238.6,314.5,221.71,42.34,18.45,38.0,-3.0,835.6000000000001
2520.0,3,2827.0,4.0,1.0,137.24,0.77,365.07,123.9,141.25,38.34,23.56,64.0,38.0,692.12
2521.0,2,2829.0,3.0,1.0,136.92,0.82,214.82,401.75,169.92,53.01,52.9,57.0,33.0,892.3999999999999
2522.0,2,1400.0,4.0,1.0,295.95,0.32,154.25,166.7,225.776,83.57,65.01,35.0,8.0,695.306
2523.0,3,1939.0,4.0,1.0,314.19,0.4,387.63,-40.55,189.59,7.89,16.89,41.0,13.0,561.4499999999999
2524.0,2,2786.0,4.0,1.0,796.27,0.22,94.24,608.45,236.49,92.24,26.34,53.0,34.0,1057.76
2525.0,4,1473.0,4.0,1.0,-4.0,0.97,531.1,30.0,61.01,-3.0,2.89,36.0,3.0,622.0
2526.0,3,1105.0,1.0,1.0,510.66,0.36,181.59,313.95,237.71,40.12,62.68,29.0,-5.0,836.05
2527.0,4,3121.0,1.0,1.0,456.21,0.21,463.53,13.9,97.13,18.67,14.89,53.0,34.0,608.1199999999999
2528.0,1,2040.0,1.0,1.0,106.36,0.81,131.36,142.25,170.7,116.8,128.58,34.0,2.0,689.69
2529.0,3,1527.0,4.0,1.0,483.43,0.2,457.53,58.9,112.91,-4.0,8.78,55.0,14.0,634.1199999999999
2530.0,2,1705.0,4.0,1.0,407.54,0.37,337.51,146.15,151.14,18.56,32.56,41.0,16.0,685.9199999999998
2531.0,1,1273.0,3.0,1.0,1428.93,0.19,66.57,1513.05,99.13,97.24,28.45,21.0,-16.0,1804.44
2532.0,2,2230.0,1.0,1.0,182.25,0.73,317.95,207.25,171.81,57.9,16.89,45.0,16.0,771.8
2533.0,3,2129.0,2.0,1.0,508.21,0.16,513.43,50.0,45.01,2.89,22.67,45.0,24.0,633.9999999999999
2534.0,1,1883.0,1.0,1.0,-50.77,1.05,409.3,-5.55,137.47,14.67,16.67,52.0,29.0,572.56
2535.0,3,2633.0,1.0,1.0,405.64,0.3,366.96,53.9,188.48,5.89,3.89,40.0,16.0,619.1199999999999
2536.0,2,3834.0,3.0,1.0,60.35,0.87,299.39,122.8,168.7,-1.11,86.46,60.0,32.0,676.24
2537.0,2,3408.0,3.0,1.0,142.92,0.87,167.92,870.15,157.03,75.68,37.34,58.0,33.0,1308.12
2538.0,3,1988.0,3.0,1.0,388.41,0.42,429.08,162.8,103.91,3.89,15.67,43.0,7.0,715.3499999999999
2539.0,2,1398.0,4.0,1.0,786.83,0.31,129.47,750.7,247.49,59.01,-3.11,22.0,-14.0,1183.5600000000002
2540.0,4,3033.0,4.0,1.0,500.44,0.09,555.44,5.0,28.56,-4.0,-6.0,52.0,32.0,579.0
2541.0,2,3004.0,1.0,1.0,64.24,0.91,279.61,486.75,92.35,22.56,89.24,45.0,8.0,970.51
2542.0,3,2074.0,4.0,1.0,30.12,0.91,402.52,64.45,168.92,8.78,-3.11,38.0,10.0,641.56
2543.0,1,3922.0,1.0,0.0,-80.79,1.07,72.68,205.05,184.48,173.81,118.02,76.0,48.0,754.04
2544.0,2,1852.0,1.0,1.0,341.76,0.34,428.08,-25.55,144.25,10.89,-5.11,42.0,16.0,552.56
2545.0,1,3127.0,4.0,1.0,516.44,0.45,331.73,500.1,73.57,41.34,35.34,59.0,29.0,982.0800000000002
2546.0,2,694.0,4.0,1.0,174.26,0.88,105.02,1277.45,141.36,8.89,94.24,22.0,-17.0,1626.96
2547.0,2,1806.0,3.0,1.0,37.34,0.9,378.74,39.45,156.92,24.67,1.78,44.0,22.0,601.56
2548.0,3,2570.0,1.0,1.0,-93.22,1.13,532.88,-30.0,34.23,-2.0,-2.11,51.0,16.0,533.0
2549.0,3,3368.0,4.0,0.0,-41.0,1.01,153.14,1001.85,236.6,0.89,-8.0,76.0,38.0,1384.48
2550.0,3,2747.0,3.0,1.0,461.1,0.09,524.1,-45.0,49.01,7.0,1.0,52.0,14.0,536.11
2551.0,3,2248.0,1.0,1.0,-22.33,1.0,437.97,43.9,130.58,5.0,7.67,48.0,17.0,625.12
2552.0,3,1868.0,2.0,1.0,635.56,0.28,287.5,403.4,157.14,53.01,22.67,27.0,-13.0,923.7199999999999
2553.0,2,1521.0,4.0,1.0,14.45,0.93,381.74,39.45,140.36,16.67,24.45,33.0,11.0,602.67
2554.0,2,2290.0,1.0,1.0,71.24,0.88,239.38,318.95,155.03,96.24,16.67,37.0,13.0,826.2699999999999
2555.0,2,3231.0,1.0,1.0,159.48,0.73,242.49,117.8,208.04,38.23,66.68,72.0,50.0,673.24
2556.0,3,2532.0,4.0,1.0,252.72,0.55,277.72,57.8,228.71,12.67,42.34,35.0,13.0,619.24
2557.0,2,674.0,1.0,1.0,503.99,0.42,76.57,402.3,301.39,38.23,88.35,24.0,-10.0,906.84
2558.0,3,2549.0,4.0,0.0,483.88,0.2,472.31,53.35,81.46,14.78,16.78,51.0,21.0,638.68
2559.0,2,2588.0,4.0,1.0,79.13,0.86,104.13,182.8,295.5,27.45,143.36,52.0,29.0,753.2400000000001
2560.0,2,2606.0,4.0,1.0,35.68,0.94,206.04,559.55,195.37,7.0,67.68,52.0,20.0,1035.6399999999999
2561.0,3,1227.0,4.0,1.0,347.85,0.51,316.17,225.05,159.14,34.23,22.45,21.0,1.0,757.0400000000001
2562.0,2,3253.0,1.0,1.0,-44.44,1.03,298.61,13.9,191.37,49.01,33.34,55.200000000000045,15.200000000000045,586.23
2563.0,2,2749.0,4.0,1.0,617.12,0.28,278.83,363.4,134.58,-0.11,117.91,61.0,41.0,894.61
2564.0,2,2360.0,4.0,1.0,506.87,0.22,474.2,79.45,103.02,6.89,14.89,44.0,16.0,678.4499999999999
2565.0,3,4843.0,4.0,0.0,-48.45,1.04,231.49,0.0,306.28,11.78,23.45,75.0,51.0,573.0
2566.0,3,3924.0,1.0,1.0,476.76,0.18,444.53,39.45,106.91,0.89,17.78,79.0,52.0,609.56
